"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","LIFEEXP","TOT","YR","A","1962",71,
"AUS","LIFEEXP","TOT","YR","A","1967",70.8,
"AUS","LIFEEXP","TOT","YR","A","1976",72.8,
"AUS","LIFEEXP","TOT","YR","A","1981",74.8,
"AUS","LIFEEXP","TOT","YR","A","1982",74.6,
"AUS","LIFEEXP","TOT","YR","A","1983",75.4,
"AUS","LIFEEXP","TOT","YR","A","1984",75.7,
"AUS","LIFEEXP","TOT","YR","A","1985",75.5,
"AUS","LIFEEXP","TOT","YR","A","1986",76,
"AUS","LIFEEXP","TOT","YR","A","1987",76.2,
"AUS","LIFEEXP","TOT","YR","A","1988",76.2,
"AUS","LIFEEXP","TOT","YR","A","1989",76.4,
"AUS","LIFEEXP","TOT","YR","A","1990",76.9,
"AUS","LIFEEXP","TOT","YR","A","1991",77.3,
"AUS","LIFEEXP","TOT","YR","A","1992",77.4,
"AUS","LIFEEXP","TOT","YR","A","1993",77.9,
"AUS","LIFEEXP","TOT","YR","A","1994",77.9,
"AUS","LIFEEXP","TOT","YR","A","1995",77.8,
"AUS","LIFEEXP","TOT","YR","A","1996",78.1,
"AUS","LIFEEXP","TOT","YR","A","1997",78.4,
"AUS","LIFEEXP","TOT","YR","A","1998",78.6,
"AUS","LIFEEXP","TOT","YR","A","1999",78.9,
"AUS","LIFEEXP","TOT","YR","A","2000",79.2,
"AUS","LIFEEXP","TOT","YR","A","2001",79.6,
"AUS","LIFEEXP","TOT","YR","A","2002",79.9,
"AUS","LIFEEXP","TOT","YR","A","2003",80.2,
"AUS","LIFEEXP","TOT","YR","A","2004",80.5,
"AUS","LIFEEXP","TOT","YR","A","2005",80.8,
"AUS","LIFEEXP","TOT","YR","A","2006",81,
"AUS","LIFEEXP","TOT","YR","A","2007",81.3,
"AUS","LIFEEXP","TOT","YR","A","2008",81.4,
"AUS","LIFEEXP","TOT","YR","A","2009",81.5,
"AUS","LIFEEXP","TOT","YR","A","2010",81.7,
"AUS","LIFEEXP","TOT","YR","A","2011",81.9,
"AUS","LIFEEXP","TOT","YR","A","2012",82,
"AUS","LIFEEXP","TOT","YR","A","2013",82.1,
"AUS","LIFEEXP","TOT","YR","A","2014",82.3,
"AUS","LIFEEXP","TOT","YR","A","2015",82.4,
"AUS","LIFEEXP","TOT","YR","A","2016",82.4,
"AUS","LIFEEXP","TOT","YR","A","2017",82.5,
"AUS","LIFEEXP","TOT","YR","A","2018",82.7,
"AUS","LIFEEXP","TOT","YR","A","2019",82.9,
"AUS","LIFEEXP","TOT","YR","A","2020",83.2,
"AUS","LIFEEXP","TOT","YR","A","2021",83.3,
"CAN","LIFEEXP","TOT","YR","A","1980",75.1,"B"
"CAN","LIFEEXP","TOT","YR","A","1981",75.5,
"CAN","LIFEEXP","TOT","YR","A","1982",75.7,
"CAN","LIFEEXP","TOT","YR","A","1983",76.1,
"CAN","LIFEEXP","TOT","YR","A","1984",76.4,
"CAN","LIFEEXP","TOT","YR","A","1985",76.4,
"CAN","LIFEEXP","TOT","YR","A","1986",76.5,
"CAN","LIFEEXP","TOT","YR","A","1987",76.8,
"CAN","LIFEEXP","TOT","YR","A","1988",76.9,
"CAN","LIFEEXP","TOT","YR","A","1989",77.2,
"CAN","LIFEEXP","TOT","YR","A","1990",77.5,
"CAN","LIFEEXP","TOT","YR","A","1991",77.7,
"CAN","LIFEEXP","TOT","YR","A","1992",77.9,
"CAN","LIFEEXP","TOT","YR","A","1993",77.8,
"CAN","LIFEEXP","TOT","YR","A","1994",78,
"CAN","LIFEEXP","TOT","YR","A","1995",78.1,
"CAN","LIFEEXP","TOT","YR","A","1996",78.3,
"CAN","LIFEEXP","TOT","YR","A","1997",78.5,
"CAN","LIFEEXP","TOT","YR","A","1998",78.7,
"CAN","LIFEEXP","TOT","YR","A","1999",78.9,
"CAN","LIFEEXP","TOT","YR","A","2000",79.3,
"CAN","LIFEEXP","TOT","YR","A","2001",79.5,
"CAN","LIFEEXP","TOT","YR","A","2002",79.6,
"CAN","LIFEEXP","TOT","YR","A","2003",79.8,
"CAN","LIFEEXP","TOT","YR","A","2004",80.1,
"CAN","LIFEEXP","TOT","YR","A","2005",80.2,
"CAN","LIFEEXP","TOT","YR","A","2006",80.7,
"CAN","LIFEEXP","TOT","YR","A","2007",80.7,
"CAN","LIFEEXP","TOT","YR","A","2008",80.8,
"CAN","LIFEEXP","TOT","YR","A","2009",81.2,
"CAN","LIFEEXP","TOT","YR","A","2010",81.4,
"CAN","LIFEEXP","TOT","YR","A","2011",81.6,
"CAN","LIFEEXP","TOT","YR","A","2012",81.8,
"CAN","LIFEEXP","TOT","YR","A","2013",81.8,
"CAN","LIFEEXP","TOT","YR","A","2014",81.9,
"CAN","LIFEEXP","TOT","YR","A","2015",81.9,
"CAN","LIFEEXP","TOT","YR","A","2016",82,
"CAN","LIFEEXP","TOT","YR","A","2017",81.9,
"CAN","LIFEEXP","TOT","YR","A","2018",81.9,
"CAN","LIFEEXP","TOT","YR","A","2019",82.3,
"CAN","LIFEEXP","TOT","YR","A","2020",81.7,
"CAN","LIFEEXP","TOT","YR","A","2021",81.6,
"FRA","LIFEEXP","TOT","YR","A","1960",70.3,
"FRA","LIFEEXP","TOT","YR","A","1961",71,
"FRA","LIFEEXP","TOT","YR","A","1962",70.5,
"FRA","LIFEEXP","TOT","YR","A","1963",70.5,
"FRA","LIFEEXP","TOT","YR","A","1964",71.4,
"FRA","LIFEEXP","TOT","YR","A","1965",71.3,
"FRA","LIFEEXP","TOT","YR","A","1966",71.5,
"FRA","LIFEEXP","TOT","YR","A","1967",71.5,
"FRA","LIFEEXP","TOT","YR","A","1968",71.5,
"FRA","LIFEEXP","TOT","YR","A","1969",71.3,
"FRA","LIFEEXP","TOT","YR","A","1970",72.2,
"FRA","LIFEEXP","TOT","YR","A","1971",72.1,
"FRA","LIFEEXP","TOT","YR","A","1972",72.4,
"FRA","LIFEEXP","TOT","YR","A","1973",72.5,
"FRA","LIFEEXP","TOT","YR","A","1974",72.8,
"FRA","LIFEEXP","TOT","YR","A","1975",73,
"FRA","LIFEEXP","TOT","YR","A","1976",73.2,
"FRA","LIFEEXP","TOT","YR","A","1977",73.8,
"FRA","LIFEEXP","TOT","YR","A","1978",73.9,
"FRA","LIFEEXP","TOT","YR","A","1979",74.2,
"FRA","LIFEEXP","TOT","YR","A","1980",74.3,
"FRA","LIFEEXP","TOT","YR","A","1981",74.5,
"FRA","LIFEEXP","TOT","YR","A","1982",74.8,
"FRA","LIFEEXP","TOT","YR","A","1983",74.8,
"FRA","LIFEEXP","TOT","YR","A","1984",75.3,
"FRA","LIFEEXP","TOT","YR","A","1985",75.4,
"FRA","LIFEEXP","TOT","YR","A","1986",75.7,
"FRA","LIFEEXP","TOT","YR","A","1987",76.3,
"FRA","LIFEEXP","TOT","YR","A","1988",76.6,
"FRA","LIFEEXP","TOT","YR","A","1989",76.7,
"FRA","LIFEEXP","TOT","YR","A","1990",77,
"FRA","LIFEEXP","TOT","YR","A","1991",77.2,
"FRA","LIFEEXP","TOT","YR","A","1992",77.5,
"FRA","LIFEEXP","TOT","YR","A","1993",77.5,
"FRA","LIFEEXP","TOT","YR","A","1994",78,
"FRA","LIFEEXP","TOT","YR","A","1995",78.1,
"FRA","LIFEEXP","TOT","YR","A","1996",78.2,
"FRA","LIFEEXP","TOT","YR","A","1997",78.6,
"FRA","LIFEEXP","TOT","YR","A","1998",78.8,
"FRA","LIFEEXP","TOT","YR","A","1999",78.9,
"FRA","LIFEEXP","TOT","YR","A","2000",79.2,
"FRA","LIFEEXP","TOT","YR","A","2001",79.3,
"FRA","LIFEEXP","TOT","YR","A","2002",79.4,
"FRA","LIFEEXP","TOT","YR","A","2003",79.3,
"FRA","LIFEEXP","TOT","YR","A","2004",80.4,
"FRA","LIFEEXP","TOT","YR","A","2005",80.4,
"FRA","LIFEEXP","TOT","YR","A","2006",81,
"FRA","LIFEEXP","TOT","YR","A","2007",81.3,
"FRA","LIFEEXP","TOT","YR","A","2008",81.4,
"FRA","LIFEEXP","TOT","YR","A","2009",81.6,
"FRA","LIFEEXP","TOT","YR","A","2010",81.9,
"FRA","LIFEEXP","TOT","YR","A","2011",82.3,
"FRA","LIFEEXP","TOT","YR","A","2012",82.1,
"FRA","LIFEEXP","TOT","YR","A","2013",82.4,"B"
"FRA","LIFEEXP","TOT","YR","A","2014",82.9,
"FRA","LIFEEXP","TOT","YR","A","2015",82.4,
"FRA","LIFEEXP","TOT","YR","A","2016",82.7,
"FRA","LIFEEXP","TOT","YR","A","2017",82.7,
"FRA","LIFEEXP","TOT","YR","A","2018",82.8,
"FRA","LIFEEXP","TOT","YR","A","2019",83,
"FRA","LIFEEXP","TOT","YR","A","2020",82.3,
"FRA","LIFEEXP","TOT","YR","A","2021",82.4,
"DEU","LIFEEXP","TOT","YR","A","1960",69.1,
"DEU","LIFEEXP","TOT","YR","A","1961",69.7,
"DEU","LIFEEXP","TOT","YR","A","1962",69.9,
"DEU","LIFEEXP","TOT","YR","A","1963",70,
"DEU","LIFEEXP","TOT","YR","A","1964",70.6,
"DEU","LIFEEXP","TOT","YR","A","1965",70.5,
"DEU","LIFEEXP","TOT","YR","A","1966",70.6,
"DEU","LIFEEXP","TOT","YR","A","1967",70.9,
"DEU","LIFEEXP","TOT","YR","A","1968",70.5,
"DEU","LIFEEXP","TOT","YR","A","1969",70.3,
"DEU","LIFEEXP","TOT","YR","A","1970",70.6,
"DEU","LIFEEXP","TOT","YR","A","1971",70.8,
"DEU","LIFEEXP","TOT","YR","A","1972",71,
"DEU","LIFEEXP","TOT","YR","A","1973",71.3,
"DEU","LIFEEXP","TOT","YR","A","1974",71.5,
"DEU","LIFEEXP","TOT","YR","A","1975",71.4,
"DEU","LIFEEXP","TOT","YR","A","1976",71.8,
"DEU","LIFEEXP","TOT","YR","A","1977",72.5,
"DEU","LIFEEXP","TOT","YR","A","1978",72.4,
"DEU","LIFEEXP","TOT","YR","A","1979",72.8,
"DEU","LIFEEXP","TOT","YR","A","1980",72.9,
"DEU","LIFEEXP","TOT","YR","A","1981",73.2,
"DEU","LIFEEXP","TOT","YR","A","1982",73.5,
"DEU","LIFEEXP","TOT","YR","A","1983",73.8,
"DEU","LIFEEXP","TOT","YR","A","1984",74.3,
"DEU","LIFEEXP","TOT","YR","A","1985",75.1,
"DEU","LIFEEXP","TOT","YR","A","1986",75.3,
"DEU","LIFEEXP","TOT","YR","A","1987",75.8,
"DEU","LIFEEXP","TOT","YR","A","1988",76,
"DEU","LIFEEXP","TOT","YR","A","1989",76.1,
"DEU","LIFEEXP","TOT","YR","A","1990",77.4,
"DEU","LIFEEXP","TOT","YR","A","1991",75.7,"B"
"DEU","LIFEEXP","TOT","YR","A","1992",76.2,
"DEU","LIFEEXP","TOT","YR","A","1993",76.2,
"DEU","LIFEEXP","TOT","YR","A","1994",76.6,
"DEU","LIFEEXP","TOT","YR","A","1995",76.7,
"DEU","LIFEEXP","TOT","YR","A","1996",77,
"DEU","LIFEEXP","TOT","YR","A","1997",77.4,
"DEU","LIFEEXP","TOT","YR","A","1998",77.8,
"DEU","LIFEEXP","TOT","YR","A","1999",78,
"DEU","LIFEEXP","TOT","YR","A","2000",78.3,
"DEU","LIFEEXP","TOT","YR","A","2001",78.6,
"DEU","LIFEEXP","TOT","YR","A","2002",78.6,
"DEU","LIFEEXP","TOT","YR","A","2003",78.6,
"DEU","LIFEEXP","TOT","YR","A","2004",79.3,
"DEU","LIFEEXP","TOT","YR","A","2005",79.4,
"DEU","LIFEEXP","TOT","YR","A","2006",79.9,
"DEU","LIFEEXP","TOT","YR","A","2007",80.1,
"DEU","LIFEEXP","TOT","YR","A","2008",80.2,
"DEU","LIFEEXP","TOT","YR","A","2009",80.3,
"DEU","LIFEEXP","TOT","YR","A","2010",80.5,
"DEU","LIFEEXP","TOT","YR","A","2011",80.6,
"DEU","LIFEEXP","TOT","YR","A","2012",80.7,
"DEU","LIFEEXP","TOT","YR","A","2013",80.6,
"DEU","LIFEEXP","TOT","YR","A","2014",81.2,
"DEU","LIFEEXP","TOT","YR","A","2015",80.7,
"DEU","LIFEEXP","TOT","YR","A","2016",81,
"DEU","LIFEEXP","TOT","YR","A","2017",81.1,
"DEU","LIFEEXP","TOT","YR","A","2018",81,
"DEU","LIFEEXP","TOT","YR","A","2019",81.3,
"DEU","LIFEEXP","TOT","YR","A","2020",81.1,
"DEU","LIFEEXP","TOT","YR","A","2021",80.8,
"ITA","LIFEEXP","TOT","YR","A","1961",69.8,
"ITA","LIFEEXP","TOT","YR","A","1971",72,
"ITA","LIFEEXP","TOT","YR","A","1974",72.6,
"ITA","LIFEEXP","TOT","YR","A","1975",72.7,
"ITA","LIFEEXP","TOT","YR","A","1976",72.8,
"ITA","LIFEEXP","TOT","YR","A","1977",73.4,
"ITA","LIFEEXP","TOT","YR","A","1978",73.8,
"ITA","LIFEEXP","TOT","YR","A","1979",74.1,
"ITA","LIFEEXP","TOT","YR","A","1980",74,
"ITA","LIFEEXP","TOT","YR","A","1981",74.3,
"ITA","LIFEEXP","TOT","YR","A","1982",74.7,
"ITA","LIFEEXP","TOT","YR","A","1983",74.8,
"ITA","LIFEEXP","TOT","YR","A","1984",75,
"ITA","LIFEEXP","TOT","YR","A","1985",75.6,
"ITA","LIFEEXP","TOT","YR","A","1986",75.9,
"ITA","LIFEEXP","TOT","YR","A","1987",76.3,
"ITA","LIFEEXP","TOT","YR","A","1988",76.5,
"ITA","LIFEEXP","TOT","YR","A","1989",77,
"ITA","LIFEEXP","TOT","YR","A","1990",77.1,
"ITA","LIFEEXP","TOT","YR","A","1991",77.1,
"ITA","LIFEEXP","TOT","YR","A","1992",77.5,
"ITA","LIFEEXP","TOT","YR","A","1993",77.8,
"ITA","LIFEEXP","TOT","YR","A","1994",78,
"ITA","LIFEEXP","TOT","YR","A","1995",78.3,
"ITA","LIFEEXP","TOT","YR","A","1996",78.7,
"ITA","LIFEEXP","TOT","YR","A","1997",79,
"ITA","LIFEEXP","TOT","YR","A","1998",79.1,
"ITA","LIFEEXP","TOT","YR","A","1999",79.6,
"ITA","LIFEEXP","TOT","YR","A","2000",79.9,
"ITA","LIFEEXP","TOT","YR","A","2001",80.3,
"ITA","LIFEEXP","TOT","YR","A","2002",80.4,
"ITA","LIFEEXP","TOT","YR","A","2003",80.1,
"ITA","LIFEEXP","TOT","YR","A","2004",80.9,
"ITA","LIFEEXP","TOT","YR","A","2005",80.9,
"ITA","LIFEEXP","TOT","YR","A","2006",81.4,
"ITA","LIFEEXP","TOT","YR","A","2007",81.6,
"ITA","LIFEEXP","TOT","YR","A","2008",81.7,
"ITA","LIFEEXP","TOT","YR","A","2009",81.8,
"ITA","LIFEEXP","TOT","YR","A","2010",82.2,
"ITA","LIFEEXP","TOT","YR","A","2011",82.4,
"ITA","LIFEEXP","TOT","YR","A","2012",82.4,
"ITA","LIFEEXP","TOT","YR","A","2013",82.9,
"ITA","LIFEEXP","TOT","YR","A","2014",83.2,
"ITA","LIFEEXP","TOT","YR","A","2015",82.7,
"ITA","LIFEEXP","TOT","YR","A","2016",83.4,
"ITA","LIFEEXP","TOT","YR","A","2017",83.1,
"ITA","LIFEEXP","TOT","YR","A","2018",83.4,
"ITA","LIFEEXP","TOT","YR","A","2019",83.6,
"ITA","LIFEEXP","TOT","YR","A","2020",82.3,
"ITA","LIFEEXP","TOT","YR","A","2021",82.7,
"JPN","LIFEEXP","TOT","YR","A","1960",67.8,"E"
"JPN","LIFEEXP","TOT","YR","A","1961",68.4,"E"
"JPN","LIFEEXP","TOT","YR","A","1962",68.7,"E"
"JPN","LIFEEXP","TOT","YR","A","1963",69.8,"E"
"JPN","LIFEEXP","TOT","YR","A","1964",70.3,"E"
"JPN","LIFEEXP","TOT","YR","A","1965",70.3,"E"
"JPN","LIFEEXP","TOT","YR","A","1966",71,"E"
"JPN","LIFEEXP","TOT","YR","A","1967",71.5,"E"
"JPN","LIFEEXP","TOT","YR","A","1968",71.7,"E"
"JPN","LIFEEXP","TOT","YR","A","1969",71.9,"E"
"JPN","LIFEEXP","TOT","YR","A","1970",72,"E"
"JPN","LIFEEXP","TOT","YR","A","1971",72.9,"E"
"JPN","LIFEEXP","TOT","YR","A","1972",73.2,"E"
"JPN","LIFEEXP","TOT","YR","A","1973",73.4,"E"
"JPN","LIFEEXP","TOT","YR","A","1974",73.7,"E"
"JPN","LIFEEXP","TOT","YR","A","1975",74.3,"E"
"JPN","LIFEEXP","TOT","YR","A","1976",74.8,"E"
"JPN","LIFEEXP","TOT","YR","A","1977",75.3,"E"
"JPN","LIFEEXP","TOT","YR","A","1978",75.7,"E"
"JPN","LIFEEXP","TOT","YR","A","1979",76.2,"E"
"JPN","LIFEEXP","TOT","YR","A","1980",76.1,"E"
"JPN","LIFEEXP","TOT","YR","A","1981",76.5,"E"
"JPN","LIFEEXP","TOT","YR","A","1982",76.9,"E"
"JPN","LIFEEXP","TOT","YR","A","1983",77,"E"
"JPN","LIFEEXP","TOT","YR","A","1984",77.4,"E"
"JPN","LIFEEXP","TOT","YR","A","1985",77.6,"E"
"JPN","LIFEEXP","TOT","YR","A","1986",78.1,"E"
