"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","FERTILITY","TOT","CHD_WOMAN","A","2005",1.85,
"AUS","FERTILITY","TOT","CHD_WOMAN","A","2006",1.88,
"AUS","FERTILITY","TOT","CHD_WOMAN","A","2007",1.99,
"AUS","FERTILITY","TOT","CHD_WOMAN","A","2008",2.02,
"AUS","FERTILITY","TOT","CHD_WOMAN","A","2009",1.97,
"AUS","FERTILITY","TOT","CHD_WOMAN","A","2010",1.95,
"AUS","FERTILITY","TOT","CHD_WOMAN","A","2011",1.92,
"AUS","FERTILITY","TOT","CHD_WOMAN","A","2012",1.93,
"AUS","FERTILITY","TOT","CHD_WOMAN","A","2013",1.88,
"AUS","FERTILITY","TOT","CHD_WOMAN","A","2014",1.79,
"AUS","FERTILITY","TOT","CHD_WOMAN","A","2015",1.79,
"AUS","FERTILITY","TOT","CHD_WOMAN","A","2016",1.79,
"AUS","FERTILITY","TOT","CHD_WOMAN","A","2017",1.74,
"AUS","FERTILITY","TOT","CHD_WOMAN","A","2018",1.74,
"AUS","FERTILITY","TOT","CHD_WOMAN","A","2019",1.67,
"AUS","FERTILITY","TOT","CHD_WOMAN","A","2020",1.59,
"AUS","FERTILITY","TOT","CHD_WOMAN","A","2021",1.7,
"CAN","FERTILITY","TOT","CHD_WOMAN","A","1960",3.9,
"CAN","FERTILITY","TOT","CHD_WOMAN","A","1961",3.84,
"CAN","FERTILITY","TOT","CHD_WOMAN","A","1962",3.76,
"CAN","FERTILITY","TOT","CHD_WOMAN","A","1963",3.67,
"CAN","FERTILITY","TOT","CHD_WOMAN","A","1964",3.5,
"CAN","FERTILITY","TOT","CHD_WOMAN","A","1965",3.15,
"CAN","FERTILITY","TOT","CHD_WOMAN","A","1966",2.81,
"CAN","FERTILITY","TOT","CHD_WOMAN","A","1967",2.6,
"CAN","FERTILITY","TOT","CHD_WOMAN","A","1968",2.45,
"CAN","FERTILITY","TOT","CHD_WOMAN","A","1969",2.4,
"CAN","FERTILITY","TOT","CHD_WOMAN","A","1970",2.33,
"CAN","FERTILITY","TOT","CHD_WOMAN","A","1971",2.19,
"CAN","FERTILITY","TOT","CHD_WOMAN","A","1972",2.02,
"CAN","FERTILITY","TOT","CHD_WOMAN","A","1973",1.93,
"CAN","FERTILITY","TOT","CHD_WOMAN","A","1974",1.82,
"CAN","FERTILITY","TOT","CHD_WOMAN","A","1975",1.8,
"CAN","FERTILITY","TOT","CHD_WOMAN","A","1976",1.76,
"CAN","FERTILITY","TOT","CHD_WOMAN","A","1977",1.75,
"CAN","FERTILITY","TOT","CHD_WOMAN","A","1978",1.7,
"CAN","FERTILITY","TOT","CHD_WOMAN","A","1979",1.7,
"CAN","FERTILITY","TOT","CHD_WOMAN","A","1980",1.68,
"CAN","FERTILITY","TOT","CHD_WOMAN","A","1981",1.65,
"CAN","FERTILITY","TOT","CHD_WOMAN","A","1982",1.64,
"CAN","FERTILITY","TOT","CHD_WOMAN","A","1983",1.63,
"CAN","FERTILITY","TOT","CHD_WOMAN","A","1984",1.63,
"CAN","FERTILITY","TOT","CHD_WOMAN","A","1985",1.61,
"CAN","FERTILITY","TOT","CHD_WOMAN","A","1986",1.59,
"CAN","FERTILITY","TOT","CHD_WOMAN","A","1987",1.58,
"CAN","FERTILITY","TOT","CHD_WOMAN","A","1988",1.6,
"CAN","FERTILITY","TOT","CHD_WOMAN","A","1989",1.66,
"CAN","FERTILITY","TOT","CHD_WOMAN","A","1990",1.71,
"CAN","FERTILITY","TOT","CHD_WOMAN","A","1991",1.72,
"CAN","FERTILITY","TOT","CHD_WOMAN","A","1992",1.71,
"CAN","FERTILITY","TOT","CHD_WOMAN","A","1993",1.69,
"CAN","FERTILITY","TOT","CHD_WOMAN","A","1994",1.69,
"CAN","FERTILITY","TOT","CHD_WOMAN","A","1995",1.67,
"CAN","FERTILITY","TOT","CHD_WOMAN","A","1996",1.63,
"CAN","FERTILITY","TOT","CHD_WOMAN","A","1997",1.57,
"CAN","FERTILITY","TOT","CHD_WOMAN","A","1998",1.56,
"CAN","FERTILITY","TOT","CHD_WOMAN","A","1999",1.55,
"CAN","FERTILITY","TOT","CHD_WOMAN","A","2000",1.51,
"CAN","FERTILITY","TOT","CHD_WOMAN","A","2001",1.54,
"CAN","FERTILITY","TOT","CHD_WOMAN","A","2002",1.52,
"CAN","FERTILITY","TOT","CHD_WOMAN","A","2003",1.55,
"CAN","FERTILITY","TOT","CHD_WOMAN","A","2004",1.56,
"CAN","FERTILITY","TOT","CHD_WOMAN","A","2005",1.58,
"CAN","FERTILITY","TOT","CHD_WOMAN","A","2006",1.63,
"CAN","FERTILITY","TOT","CHD_WOMAN","A","2007",1.67,
"CAN","FERTILITY","TOT","CHD_WOMAN","A","2008",1.7,
"CAN","FERTILITY","TOT","CHD_WOMAN","A","2009",1.69,
"CAN","FERTILITY","TOT","CHD_WOMAN","A","2010",1.65,
"CAN","FERTILITY","TOT","CHD_WOMAN","A","2011",1.63,
"CAN","FERTILITY","TOT","CHD_WOMAN","A","2012",1.63,
"CAN","FERTILITY","TOT","CHD_WOMAN","A","2013",1.61,
"CAN","FERTILITY","TOT","CHD_WOMAN","A","2014",1.61,
"CAN","FERTILITY","TOT","CHD_WOMAN","A","2015",1.6,
"CAN","FERTILITY","TOT","CHD_WOMAN","A","2016",1.59,
"CAN","FERTILITY","TOT","CHD_WOMAN","A","2017",1.55,
"CAN","FERTILITY","TOT","CHD_WOMAN","A","2018",1.51,
"CAN","FERTILITY","TOT","CHD_WOMAN","A","2019",1.47,
"CAN","FERTILITY","TOT","CHD_WOMAN","A","2020",1.41,
"CAN","FERTILITY","TOT","CHD_WOMAN","A","2021",1.43,
"FRA","FERTILITY","TOT","CHD_WOMAN","A","1960",2.74,
"FRA","FERTILITY","TOT","CHD_WOMAN","A","1961",2.82,
"FRA","FERTILITY","TOT","CHD_WOMAN","A","1962",2.8,
"FRA","FERTILITY","TOT","CHD_WOMAN","A","1963",2.9,
"FRA","FERTILITY","TOT","CHD_WOMAN","A","1964",2.91,
"FRA","FERTILITY","TOT","CHD_WOMAN","A","1965",2.85,
"FRA","FERTILITY","TOT","CHD_WOMAN","A","1966",2.8,
"FRA","FERTILITY","TOT","CHD_WOMAN","A","1967",2.67,
"FRA","FERTILITY","TOT","CHD_WOMAN","A","1968",2.59,
"FRA","FERTILITY","TOT","CHD_WOMAN","A","1969",2.53,
"FRA","FERTILITY","TOT","CHD_WOMAN","A","1970",2.48,
"FRA","FERTILITY","TOT","CHD_WOMAN","A","1971",2.5,
"FRA","FERTILITY","TOT","CHD_WOMAN","A","1972",2.42,
"FRA","FERTILITY","TOT","CHD_WOMAN","A","1973",2.31,
"FRA","FERTILITY","TOT","CHD_WOMAN","A","1974",2.11,
"FRA","FERTILITY","TOT","CHD_WOMAN","A","1975",1.93,
"FRA","FERTILITY","TOT","CHD_WOMAN","A","1976",1.83,
"FRA","FERTILITY","TOT","CHD_WOMAN","A","1977",1.86,
"FRA","FERTILITY","TOT","CHD_WOMAN","A","1978",1.82,
"FRA","FERTILITY","TOT","CHD_WOMAN","A","1979",1.86,
"FRA","FERTILITY","TOT","CHD_WOMAN","A","1980",1.95,
"FRA","FERTILITY","TOT","CHD_WOMAN","A","1981",1.95,
"FRA","FERTILITY","TOT","CHD_WOMAN","A","1982",1.91,
"FRA","FERTILITY","TOT","CHD_WOMAN","A","1983",1.78,
"FRA","FERTILITY","TOT","CHD_WOMAN","A","1984",1.8,
"FRA","FERTILITY","TOT","CHD_WOMAN","A","1985",1.81,
"FRA","FERTILITY","TOT","CHD_WOMAN","A","1986",1.83,
"FRA","FERTILITY","TOT","CHD_WOMAN","A","1987",1.8,
"FRA","FERTILITY","TOT","CHD_WOMAN","A","1988",1.81,
"FRA","FERTILITY","TOT","CHD_WOMAN","A","1989",1.79,
"FRA","FERTILITY","TOT","CHD_WOMAN","A","1990",1.78,
"FRA","FERTILITY","TOT","CHD_WOMAN","A","1991",1.77,
"FRA","FERTILITY","TOT","CHD_WOMAN","A","1992",1.73,
"FRA","FERTILITY","TOT","CHD_WOMAN","A","1993",1.66,
"FRA","FERTILITY","TOT","CHD_WOMAN","A","1994",1.66,
"FRA","FERTILITY","TOT","CHD_WOMAN","A","1995",1.71,
"FRA","FERTILITY","TOT","CHD_WOMAN","A","1996",1.73,
"FRA","FERTILITY","TOT","CHD_WOMAN","A","1997",1.73,
"FRA","FERTILITY","TOT","CHD_WOMAN","A","1998",1.76,
"FRA","FERTILITY","TOT","CHD_WOMAN","A","1999",1.79,
"FRA","FERTILITY","TOT","CHD_WOMAN","A","2000",1.87,
"FRA","FERTILITY","TOT","CHD_WOMAN","A","2001",1.88,
"FRA","FERTILITY","TOT","CHD_WOMAN","A","2002",1.86,
"FRA","FERTILITY","TOT","CHD_WOMAN","A","2003",1.87,
"FRA","FERTILITY","TOT","CHD_WOMAN","A","2004",1.9,
"FRA","FERTILITY","TOT","CHD_WOMAN","A","2005",1.92,
"FRA","FERTILITY","TOT","CHD_WOMAN","A","2006",1.98,
"FRA","FERTILITY","TOT","CHD_WOMAN","A","2007",1.95,
"FRA","FERTILITY","TOT","CHD_WOMAN","A","2008",1.99,
"FRA","FERTILITY","TOT","CHD_WOMAN","A","2009",1.99,
"FRA","FERTILITY","TOT","CHD_WOMAN","A","2010",2.02,
"FRA","FERTILITY","TOT","CHD_WOMAN","A","2011",2,
"FRA","FERTILITY","TOT","CHD_WOMAN","A","2012",1.99,
"FRA","FERTILITY","TOT","CHD_WOMAN","A","2013",1.97,
"FRA","FERTILITY","TOT","CHD_WOMAN","A","2014",1.97,
"FRA","FERTILITY","TOT","CHD_WOMAN","A","2015",1.93,
"FRA","FERTILITY","TOT","CHD_WOMAN","A","2016",1.89,
"FRA","FERTILITY","TOT","CHD_WOMAN","A","2017",1.86,
"FRA","FERTILITY","TOT","CHD_WOMAN","A","2018",1.84,
"FRA","FERTILITY","TOT","CHD_WOMAN","A","2019",1.83,
"FRA","FERTILITY","TOT","CHD_WOMAN","A","2020",1.79,
"FRA","FERTILITY","TOT","CHD_WOMAN","A","2021",1.8,
"DEU","FERTILITY","TOT","CHD_WOMAN","A","1960",2.37,
"DEU","FERTILITY","TOT","CHD_WOMAN","A","1961",2.44,
"DEU","FERTILITY","TOT","CHD_WOMAN","A","1962",2.44,
"DEU","FERTILITY","TOT","CHD_WOMAN","A","1963",2.51,
"DEU","FERTILITY","TOT","CHD_WOMAN","A","1964",2.53,
"DEU","FERTILITY","TOT","CHD_WOMAN","A","1965",2.5,
"DEU","FERTILITY","TOT","CHD_WOMAN","A","1966",2.51,
"DEU","FERTILITY","TOT","CHD_WOMAN","A","1967",2.45,
"DEU","FERTILITY","TOT","CHD_WOMAN","A","1968",2.36,
"DEU","FERTILITY","TOT","CHD_WOMAN","A","1969",2.21,
"DEU","FERTILITY","TOT","CHD_WOMAN","A","1970",2.03,
"DEU","FERTILITY","TOT","CHD_WOMAN","A","1971",1.97,
"DEU","FERTILITY","TOT","CHD_WOMAN","A","1972",1.74,
"DEU","FERTILITY","TOT","CHD_WOMAN","A","1973",1.56,
"DEU","FERTILITY","TOT","CHD_WOMAN","A","1974",1.53,
"DEU","FERTILITY","TOT","CHD_WOMAN","A","1975",1.48,
"DEU","FERTILITY","TOT","CHD_WOMAN","A","1976",1.51,
"DEU","FERTILITY","TOT","CHD_WOMAN","A","1977",1.51,
"DEU","FERTILITY","TOT","CHD_WOMAN","A","1978",1.5,
"DEU","FERTILITY","TOT","CHD_WOMAN","A","1979",1.5,
"DEU","FERTILITY","TOT","CHD_WOMAN","A","1980",1.56,
"DEU","FERTILITY","TOT","CHD_WOMAN","A","1981",1.53,
"DEU","FERTILITY","TOT","CHD_WOMAN","A","1982",1.51,
"DEU","FERTILITY","TOT","CHD_WOMAN","A","1983",1.43,
"DEU","FERTILITY","TOT","CHD_WOMAN","A","1984",1.39,
"DEU","FERTILITY","TOT","CHD_WOMAN","A","1985",1.37,
"DEU","FERTILITY","TOT","CHD_WOMAN","A","1986",1.41,
"DEU","FERTILITY","TOT","CHD_WOMAN","A","1987",1.43,
"DEU","FERTILITY","TOT","CHD_WOMAN","A","1988",1.46,
"DEU","FERTILITY","TOT","CHD_WOMAN","A","1989",1.42,
"DEU","FERTILITY","TOT","CHD_WOMAN","A","1990",1.45,
"DEU","FERTILITY","TOT","CHD_WOMAN","A","1991",1.33,
"DEU","FERTILITY","TOT","CHD_WOMAN","A","1992",1.29,
"DEU","FERTILITY","TOT","CHD_WOMAN","A","1993",1.28,
"DEU","FERTILITY","TOT","CHD_WOMAN","A","1994",1.24,
"DEU","FERTILITY","TOT","CHD_WOMAN","A","1995",1.25,
"DEU","FERTILITY","TOT","CHD_WOMAN","A","1996",1.32,
"DEU","FERTILITY","TOT","CHD_WOMAN","A","1997",1.37,
"DEU","FERTILITY","TOT","CHD_WOMAN","A","1998",1.36,
"DEU","FERTILITY","TOT","CHD_WOMAN","A","1999",1.36,
"DEU","FERTILITY","TOT","CHD_WOMAN","A","2000",1.38,
"DEU","FERTILITY","TOT","CHD_WOMAN","A","2001",1.35,
"DEU","FERTILITY","TOT","CHD_WOMAN","A","2002",1.34,
"DEU","FERTILITY","TOT","CHD_WOMAN","A","2003",1.34,
"DEU","FERTILITY","TOT","CHD_WOMAN","A","2004",1.36,
"DEU","FERTILITY","TOT","CHD_WOMAN","A","2005",1.34,
"DEU","FERTILITY","TOT","CHD_WOMAN","A","2006",1.33,
"DEU","FERTILITY","TOT","CHD_WOMAN","A","2007",1.37,
"DEU","FERTILITY","TOT","CHD_WOMAN","A","2008",1.38,
"DEU","FERTILITY","TOT","CHD_WOMAN","A","2009",1.36,
"DEU","FERTILITY","TOT","CHD_WOMAN","A","2010",1.39,
"DEU","FERTILITY","TOT","CHD_WOMAN","A","2011",1.39,
"DEU","FERTILITY","TOT","CHD_WOMAN","A","2012",1.41,
"DEU","FERTILITY","TOT","CHD_WOMAN","A","2013",1.42,
"DEU","FERTILITY","TOT","CHD_WOMAN","A","2014",1.47,
"DEU","FERTILITY","TOT","CHD_WOMAN","A","2015",1.5,
"DEU","FERTILITY","TOT","CHD_WOMAN","A","2016",1.59,
"DEU","FERTILITY","TOT","CHD_WOMAN","A","2017",1.57,
"DEU","FERTILITY","TOT","CHD_WOMAN","A","2018",1.57,
"DEU","FERTILITY","TOT","CHD_WOMAN","A","2019",1.54,
"DEU","FERTILITY","TOT","CHD_WOMAN","A","2020",1.53,
"DEU","FERTILITY","TOT","CHD_WOMAN","A","2021",1.58,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","1960",2.41,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","1961",2.41,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","1962",2.46,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","1963",2.56,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","1964",2.7,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","1965",2.67,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","1966",2.63,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","1967",2.54,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","1968",2.49,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","1969",2.51,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","1970",2.42,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","1971",2.41,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","1972",2.36,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","1973",2.34,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","1974",2.33,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","1975",2.21,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","1976",2.11,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","1977",1.97,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","1978",1.87,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","1979",1.76,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","1980",1.68,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","1981",1.6,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","1982",1.6,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","1983",1.54,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","1984",1.48,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","1985",1.45,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","1986",1.37,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","1987",1.35,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","1988",1.38,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","1989",1.35,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","1990",1.36,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","1991",1.33,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","1992",1.32,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","1993",1.26,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","1994",1.22,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","1995",1.19,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","1996",1.22,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","1997",1.23,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","1998",1.21,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","1999",1.23,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","2000",1.26,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","2001",1.25,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","2002",1.27,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","2003",1.29,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","2004",1.34,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","2005",1.33,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","2006",1.37,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","2007",1.39,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","2008",1.44,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","2009",1.44,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","2010",1.44,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","2011",1.42,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","2012",1.42,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","2013",1.39,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","2014",1.38,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","2015",1.36,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","2016",1.36,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","2017",1.34,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","2018",1.31,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","2019",1.27,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","2020",1.24,
"ITA","FERTILITY","TOT","CHD_WOMAN","A","2021",1.25,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","1960",2,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","1961",1.96,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","1962",1.98,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","1963",2,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","1964",2.05,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","1965",2.14,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","1966",1.58,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","1967",2.23,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","1968",2.13,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","1969",2.13,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","1970",2.13,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","1971",2.16,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","1972",2.14,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","1973",2.14,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","1974",2.05,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","1975",1.91,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","1976",1.85,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","1977",1.8,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","1978",1.79,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","1979",1.77,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","1980",1.75,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","1981",1.74,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","1982",1.77,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","1983",1.8,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","1984",1.81,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","1985",1.76,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","1986",1.72,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","1987",1.69,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","1988",1.66,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","1989",1.57,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","1990",1.54,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","1991",1.53,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","1992",1.5,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","1993",1.46,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","1994",1.5,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","1995",1.42,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","1996",1.43,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","1997",1.39,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","1998",1.38,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","1999",1.34,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","2000",1.36,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","2001",1.33,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","2002",1.32,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","2003",1.29,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","2004",1.29,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","2005",1.26,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","2006",1.32,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","2007",1.34,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","2008",1.37,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","2009",1.37,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","2010",1.39,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","2011",1.39,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","2012",1.41,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","2013",1.43,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","2014",1.42,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","2015",1.45,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","2016",1.44,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","2017",1.43,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","2018",1.42,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","2019",1.36,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","2020",1.33,
"JPN","FERTILITY","TOT","CHD_WOMAN","A","2021",1.3,
"KOR","FERTILITY","TOT","CHD_WOMAN","A","1960",6,
"KOR","FERTILITY","TOT","CHD_WOMAN","A","1961",5.8,
"KOR","FERTILITY","TOT","CHD_WOMAN","A","1962",5.6,
"KOR","FERTILITY","TOT","CHD_WOMAN","A","1963",5.4,
"KOR","FERTILITY","TOT","CHD_WOMAN","A","1964",5.2,
"KOR","FERTILITY","TOT","CHD_WOMAN","A","1965",5,
"KOR","FERTILITY","TOT","CHD_WOMAN","A","1966",4.8,
"KOR","FERTILITY","TOT","CHD_WOMAN","A","1967",4.66,
"KOR","FERTILITY","TOT","CHD_WOMAN","A","1968",4.52,
"KOR","FERTILITY","TOT","CHD_WOMAN","A","1969",4.53,
"KOR","FERTILITY","TOT","CHD_WOMAN","A","1970",4.53,
"KOR","FERTILITY","TOT","CHD_WOMAN","A","1971",4.54,
"KOR","FERTILITY","TOT","CHD_WOMAN","A","1972",4.12,
"KOR","FERTILITY","TOT","CHD_WOMAN","A","1973",4.07,
