"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"EU27_2020","GDP","TOT","USD_CAP","A","2004",25926.030618,
"EU27_2020","GDP","TOT","USD_CAP","A","2005",26873.51523,
"EU27_2020","GDP","TOT","USD_CAP","A","2006",29187.602814,
"EU27_2020","GDP","TOT","USD_CAP","A","2007",31102.307245,
"EU27_2020","GDP","TOT","USD_CAP","A","2008",32557.384754,
"EU27_2020","GDP","TOT","USD_CAP","A","2009",31856.746934,
"EU27_2020","GDP","TOT","USD_CAP","A","2010",32905.231326,
"EU27_2020","GDP","TOT","USD_CAP","A","2011",34432.890765,
"EU27_2020","GDP","TOT","USD_CAP","A","2012",34900.806454,
"EU27_2020","GDP","TOT","USD_CAP","A","2013",36048.781123,
"EU27_2020","GDP","TOT","USD_CAP","A","2014",37093.835232,
"EU27_2020","GDP","TOT","USD_CAP","A","2015",38256.931719,
"EU27_2020","GDP","TOT","USD_CAP","A","2016",40580.54528,
"EU27_2020","GDP","TOT","USD_CAP","A","2017",42694.778256,
"EU27_2020","GDP","TOT","USD_CAP","A","2018",44676.534386,
"EU27_2020","GDP","TOT","USD_CAP","A","2019",47452.173475,
"EU27_2020","GDP","TOT","USD_CAP","A","2020",45875.425269,
"EU27_2020","GDP","TOT","USD_CAP","A","2021",49110.528772,
"EU27_2020","GDP","TOT","USD_CAP","A","2022",54260.416003,
